codigo_municipio,nome_municipio,uf,rede,ano,ideb,id_estado
1302900,Maués,AM,Municipal,2005,2.5,13
1302900,Maués,AM,Pública,2005,2.8,13
1303007,Nhamundá,AM,Estadual,2005,3.2,13
1303007,Nhamundá,AM,Municipal,2005,2.9,13
1303007,Nhamundá,AM,Pública,2005,3.0,13
1303106,Nova Olinda do Norte,AM,Estadual,2005,2.8,13
1303106,Nova Olinda do Norte,AM,Municipal,2005,2.3,13
1303106,Nova Olinda do Norte,AM,Pública,2005,2.6,13
1303205,Novo Airão,AM,Estadual,2005,3.2,13
1303205,Novo Airão,AM,Municipal,2005,3.2,13
1303205,Novo Airão,AM,Pública,2005,3.2,13
1303304,Novo Aripuanã,AM,Estadual,2005,2.6,13
1303304,Novo Aripuanã,AM,Municipal,2005,1.8,13
1303304,Novo Aripuanã,AM,Pública,2005,2.0,13
1303403,Parintins,AM,Estadual,2005,4.0,13
1303403,Parintins,AM,Municipal,2005,3.0,13
1303403,Parintins,AM,Pública,2005,3.5,13
1303502,Pauini,AM,Estadual,2005,2.6,13
1303502,Pauini,AM,Municipal,2005,1.8,13
1303502,Pauini,AM,Pública,2005,1.9,13
1303536,Presidente Figueiredo,AM,Estadual,2005,,13
1600535,Porto Grande,AP,Pública,2005,2.6,16
1600550,Pracuúba,AP,Estadual,2005,,16
1600550,Pracuúba,AP,Municipal,2005,,16
1600550,Pracuúba,AP,Pública,2005,,16
1600600,Santana,AP,Estadual,2005,3.2,16
1600600,Santana,AP,Municipal,2005,3.1,16
1600600,Santana,AP,Pública,2005,3.2,16
1600709,Tartarugalzinho,AP,Estadual,2005,2.9,16
1600709,Tartarugalzinho,AP,Municipal,2005,2.4,16
1600709,Tartarugalzinho,AP,Pública,2005,2.7,16
1600808,Vitória do Jari,AP,Estadual,2005,2.8,16
1600808,Vitória do Jari,AP,Municipal,2005,2.7,16
1600808,Vitória do Jari,AP,Pública,2005,2.8,16
1600105,Amapá,AP,Pública,2005,2.8,16
1600154,Pedra Branca do Amapari,AP,Estadual,2005,3.6,16
1600154,Pedra Branca do Amapari,AP,Municipal,2005,,16
1600154,Pedra Branca do Amapari,AP,Pública,2005,3.4,16
1600204,Calçoene,AP,Estadual,2005,3.0,16
1600204,Calçoene,AP,Municipal,2005,2.7,16
1600204,Calçoene,AP,Pública,2005,2.9,16
1600212,Cutias,AP,Estadual,2005,2.9,16
1600212,Cutias,AP,Municipal,2005,3.2,16
1600212,Cutias,AP,Pública,2005,2.9,16
1600238,Ferreira Gomes,AP,Estadual,2005,,16
1600238,Ferreira Gomes,AP,Municipal,2005,2.1,16
1600238,Ferreira Gomes,AP,Pública,2005,2.1,16
1600253,Itaubal,AP,Estadual,2005,3.3,16
1600253,Itaubal,AP,Municipal,2005,,16
1600253,Itaubal,AP,Pública,2005,3.4,16
1600279,Laranjal do Jari,AP,Estadual,2005,3.1,16
1600279,Laranjal do Jari,AP,Municipal,2005,3.1,16
1600279,Laranjal do Jari,AP,Pública,2005,3.1,16
1600303,Macapá,AP,Estadual,2005,3.3,16
1600303,Macapá,AP,Municipal,2005,3.4,16
1600303,Macapá,AP,Pública,2005,3.4,16
1600402,Mazagão,AP,Municipal,2005,,16
1600402,Mazagão,AP,Pública,2005,2.5,16
1600501,Oiapoque,AP,Estadual,2005,3.1,16
1600501,Oiapoque,AP,Municipal,2005,2.8,16
1600501,Oiapoque,AP,Pública,2005,3.0,16
1600535,Porto Grande,AP,Estadual,2005,2.9,16
1600535,Porto Grande,AP,Municipal,2005,2.4,16
1600402,Mazagão,AP,Estadual,2005,2.7,16
1600055,Serra do Navio,AP,Estadual,2005,,16
1600055,Serra do Navio,AP,Municipal,2005,,16
1600055,Serra do Navio,AP,Pública,2005,,16
1600105,Amapá,AP,Estadual,2005,3.1,16
1600105,Amapá,AP,Municipal,2005,2.3,16
2911402,Glória,BA,Estadual,2005,3.5,29
2911402,Glória,BA,Municipal,2005,,29
2911402,Glória,BA,Pública,2005,3.0,29
2911501,Gongogi,BA,Municipal,2005,2.1,29
2911501,Gongogi,BA,Pública,2005,2.1,29
2911600,Governador Mangabeira,BA,Municipal,2005,3.0,29
2911600,Governador Mangabeira,BA,Pública,2005,3.0,29
2911659,Guajeru,BA,Municipal,2005,3.0,29
2911659,Guajeru,BA,Pública,2005,3.0,29
2911709,Guanambi,BA,Estadual,2005,3.0,29
2911709,Guanambi,BA,Municipal,2005,3.1,29
2911709,Guanambi,BA,Pública,2005,3.1,29
2911808,Guaratinga,BA,Municipal,2005,3.0,29
2911808,Guaratinga,BA,Pública,2005,3.0,29
2911857,Heliópolis,BA,Municipal,2005,2.4,29
2911857,Heliópolis,BA,Pública,2005,2.4,29
2911907,Iaçu,BA,Municipal,2005,2.0,29
2911907,Iaçu,BA,Pública,2005,2.0,29
2912004,Ibiassucê,BA,Estadual,2005,3.4,29
2912004,Ibiassucê,BA,Municipal,2005,,29
2912004,Ibiassucê,BA,Pública,2005,3.6,29
2912103,Ibicaraí,BA,Estadual,2005,,29
2912103,Ibicaraí,BA,Municipal,2005,1.9,29
2912103,Ibicaraí,BA,Pública,2005,1.9,29
2912202,Ibicoara,BA,Municipal,2005,2.9,29
2912202,Ibicoara,BA,Pública,2005,2.9,29
2912301,Ibicuí,BA,Estadual,2005,1.8,29
2912301,Ibicuí,BA,Municipal,2005,2.4,29
2912301,Ibicuí,BA,Pública,2005,2.4,29
2912400,Ibipeba,BA,Municipal,2005,3.3,29
2912400,Ibipeba,BA,Pública,2005,3.4,29
2912509,Ibipitanga,BA,Municipal,2005,2.9,29
2912509,Ibipitanga,BA,Pública,2005,2.9,29
2912608,Ibiquera,BA,Municipal,2005,1.8,29
2912608,Ibiquera,BA,Pública,2005,1.8,29
2912707,Ibirapitanga,BA,Municipal,2005,2.1,29
2912707,Ibirapitanga,BA,Pública,2005,2.1,29
2912806,Ibirapuã,BA,Municipal,2005,2.8,29
2912806,Ibirapuã,BA,Pública,2005,2.8,29
2912905,Ibirataia,BA,Municipal,2005,1.9,29
2912905,Ibirataia,BA,Pública,2005,1.9,29
2913002,Ibitiara,BA,Estadual,2005,,29
2913002,Ibitiara,BA,Municipal,2005,3.9,29
2913002,Ibitiara,BA,Pública,2005,3.9,29
2913101,Ibititá,BA,Municipal,2005,2.7,29
2913101,Ibititá,BA,Pública,2005,2.7,29
2913200,Ibotirama,BA,Estadual,2005,,29
2913200,Ibotirama,BA,Municipal,2005,3.2,29
2913200,Ibotirama,BA,Pública,2005,3.2,29
2913309,Ichu,BA,Municipal,2005,2.7,29
2913309,Ichu,BA,Pública,2005,2.7,29
2913408,Igaporã,BA,Municipal,2005,2.4,29
2913408,Igaporã,BA,Pública,2005,2.4,29
2913457,Igrapiúna,BA,Municipal,2005,2.8,29
2913457,Igrapiúna,BA,Pública,2005,2.8,29
2913507,Iguaí,BA,Municipal,2005,2.1,29
2913507,Iguaí,BA,Pública,2005,2.1,29
2913606,Ilhéus,BA,Estadual,2005,2.8,29
2913606,Ilhéus,BA,Municipal,2005,2.9,29
2913606,Ilhéus,BA,Pública,2005,2.9,29
2913705,Inhambupe,BA,Estadual,2005,1.6,29
2913705,Inhambupe,BA,Municipal,2005,1.4,29
2913705,Inhambupe,BA,Pública,2005,1.4,29
2913804,Ipecaetá,BA,Estadual,2005,2.5,29
2913804,Ipecaetá,BA,Municipal,2005,2.2,29
2913804,Ipecaetá,BA,Pública,2005,2.1,29
2913903,Ipiaú,BA,Estadual,2005,2.0,29
2913903,Ipiaú,BA,Municipal,2005,2.8,29
2913903,Ipiaú,BA,Pública,2005,2.7,29
2914000,Ipirá,BA,Estadual,2005,,29
2914000,Ipirá,BA,Municipal,2005,2.3,29
2914000,Ipirá,BA,Pública,2005,2.3,29
2914109,Ipupiara,BA,Municipal,2005,2.9,29
2914109,Ipupiara,BA,Pública,2005,2.9,29
2914208,Irajuba,BA,Municipal,2005,1.6,29
2914208,Irajuba,BA,Pública,2005,1.6,29
2914307,Iramaia,BA,Municipal,2005,2.3,29
2914307,Iramaia,BA,Pública,2005,2.3,29
2914406,Iraquara,BA,Municipal,2005,2.9,29
2914406,Iraquara,BA,Pública,2005,2.9,29
2914505,Irará,BA,Estadual,2005,3.1,29
2914505,Irará,BA,Municipal,2005,2.2,29
2914505,Irará,BA,Pública,2005,2.4,29
2914604,Irecê,BA,Estadual,2005,3.4,29
2914604,Irecê,BA,Municipal,2005,3.0,29
2914604,Irecê,BA,Pública,2005,3.1,29
2914653,Itabela,BA,Estadual,2005,2.1,29
2914653,Itabela,BA,Municipal,2005,2.0,29
2914653,Itabela,BA,Pública,2005,2.0,29
2914703,Itaberaba,BA,Estadual,2005,,29
2914703,Itaberaba,BA,Municipal,2005,2.9,29
2914703,Itaberaba,BA,Pública,2005,2.9,29
2914802,Itabuna,BA,Estadual,2005,3.2,29
2914802,Itabuna,BA,Municipal,2005,3.1,29
2914802,Itabuna,BA,Pública,2005,3.1,29
2914901,Itacaré,BA,Estadual,2005,3.3,29
2914901,Itacaré,BA,Municipal,2005,2.2,29
2914901,Itacaré,BA,Pública,2005,2.3,29
2915007,Itaeté,BA,Municipal,2005,2.6,29
2915007,Itaeté,BA,Pública,2005,2.6,29
2915106,Itagi,BA,Municipal,2005,2.4,29
2915106,Itagi,BA,Pública,2005,2.4,29
2915205,Itagibá,BA,Municipal,2005,2.2,29
2915205,Itagibá,BA,Pública,2005,2.2,29
2915304,Itagimirim,BA,Municipal,2005,2.1,29
2915304,Itagimirim,BA,Pública,2005,2.1,29
2915353,Itaguaçu da Bahia,BA,Municipal,2005,2.8,29
2915353,Itaguaçu da Bahia,BA,Pública,2005,2.8,29
2915403,Itaju do Colônia,BA,Municipal,2005,2.8,29
2915403,Itaju do Colônia,BA,Pública,2005,2.8,29
2915502,Itajuípe,BA,Municipal,2005,2.3,29
2915502,Itajuípe,BA,Pública,2005,2.3,29
2915601,Itamaraju,BA,Estadual,2005,2.7,29
2915601,Itamaraju,BA,Municipal,2005,2.6,29
2915601,Itamaraju,BA,Pública,2005,2.6,29
2915700,Itamari,BA,Municipal,2005,1.7,29
2915700,Itamari,BA,Pública,2005,1.7,29
2915809,Itambé,BA,Estadual,2005,1.8,29
2915809,Itambé,BA,Municipal,2005,1.7,29
2915809,Itambé,BA,Pública,2005,1.7,29
2915908,Itanagra,BA,Municipal,2005,2.7,29
2915908,Itanagra,BA,Pública,2005,2.7,29
2916005,Itanhém,BA,Municipal,2005,2.8,29
2916005,Itanhém,BA,Pública,2005,2.8,29
2916104,Itaparica,BA,Municipal,2005,2.3,29
2916104,Itaparica,BA,Pública,2005,2.3,29
2916203,Itapé,BA,Estadual,2005,2.4,29
2916203,Itapé,BA,Municipal,2005,2.5,29
2916203,Itapé,BA,Pública,2005,2.6,29
2916302,Itapebi,BA,Estadual,2005,2.0,29
2916302,Itapebi,BA,Municipal,2005,2.1,29
2916302,Itapebi,BA,Pública,2005,2.1,29
2916401,Itapetinga,BA,Estadual,2005,2.0,29
2916401,Itapetinga,BA,Municipal,2005,2.6,29
2916401,Itapetinga,BA,Pública,2005,2.5,29
2916500,Itapicuru,BA,Municipal,2005,2.3,29
2916500,Itapicuru,BA,Pública,2005,2.3,29
2916609,Itapitanga,BA,Estadual,2005,1.9,29
2916609,Itapitanga,BA,Pública,2005,1.9,29
2916708,Itaquara,BA,Estadual,2005,1.6,29
2916708,Itaquara,BA,Municipal,2005,,29
2916708,Itaquara,BA,Pública,2005,1.9,29
2916807,Itarantim,BA,Estadual,2005,,29
2916807,Itarantim,BA,Municipal,2005,1.4,29
2916807,Itarantim,BA,Pública,2005,1.5,29
2916856,Itatim,BA,Municipal,2005,2.3,29
2916856,Itatim,BA,Pública,2005,2.3,29
2916906,Itiruçu,BA,Municipal,2005,2.4,29
2916906,Itiruçu,BA,Pública,2005,2.4,29
2917003,Itiúba,BA,Estadual,2005,2.2,29
2917003,Itiúba,BA,Municipal,2005,2.2,29
2917003,Itiúba,BA,Pública,2005,2.2,29
2917102,Itororó,BA,Municipal,2005,2.3,29
2917102,Itororó,BA,Pública,2005,2.3,29
2917201,Ituaçu,BA,Municipal,2005,3.0,29
2917201,Ituaçu,BA,Pública,2005,3.1,29
2917300,Ituberá,BA,Municipal,2005,2.4,29
2917300,Ituberá,BA,Pública,2005,2.4,29
2917334,Iuiu,BA,Municipal,2005,2.1,29
2917334,Iuiu,BA,Pública,2005,2.1,29
2917359,Jaborandi,BA,Municipal,2005,3.0,29
2917359,Jaborandi,BA,Pública,2005,3.0,29
2917409,Jacaraci,BA,Municipal,2005,3.8,29
2917409,Jacaraci,BA,Pública,2005,3.8,29
2917508,Jacobina,BA,Estadual,2005,3.0,29
2917508,Jacobina,BA,Municipal,2005,2.8,29
2917508,Jacobina,BA,Pública,2005,2.9,29
2917607,Jaguaquara,BA,Estadual,2005,1.9,29
2917607,Jaguaquara,BA,Municipal,2005,2.5,29
2917607,Jaguaquara,BA,Pública,2005,2.5,29
2917706,Jaguarari,BA,Estadual,2005,2.4,29
2917706,Jaguarari,BA,Municipal,2005,2.2,29
2917706,Jaguarari,BA,Pública,2005,2.4,29
2917805,Jaguaripe,BA,Municipal,2005,2.9,29
2917805,Jaguaripe,BA,Pública,2005,2.9,29
2917904,Jandaíra,BA,Estadual,2005,2.9,29
2917904,Jandaíra,BA,Municipal,2005,,29
2917904,Jandaíra,BA,Pública,2005,3.0,29
2918001,Jequié,BA,Estadual,2005,2.6,29
2918001,Jequié,BA,Municipal,2005,2.7,29
2918001,Jequié,BA,Pública,2005,2.6,29
2918100,Jeremoabo,BA,Estadual,2005,2.8,29
2918100,Jeremoabo,BA,Municipal,2005,,29
2918100,Jeremoabo,BA,Pública,2005,3.1,29
2918209,Jiquiriçá,BA,Estadual,2005,2.7,29
2918209,Jiquiriçá,BA,Municipal,2005,,29
2918209,Jiquiriçá,BA,Pública,2005,2.4,29
2918308,Jitaúna,BA,Municipal,2005,2.3,29
2918308,Jitaúna,BA,Pública,2005,2.3,29
2918357,João Dourado,BA,Municipal,2005,3.4,29
2918357,João Dourado,BA,Pública,2005,3.4,29
2918407,Juazeiro,BA,Estadual,2005,2.4,29
2918407,Juazeiro,BA,Municipal,2005,2.7,29
2918407,Juazeiro,BA,Pública,2005,2.6,29
2918456,Jucuruçu,BA,Municipal,2005,2.2,29
2918456,Jucuruçu,BA,Pública,2005,2.2,29
2918506,Jussara,BA,Municipal,2005,2.9,29
2918506,Jussara,BA,Pública,2005,2.9,29
2918555,Jussari,BA,Municipal,2005,2.0,29
2918555,Jussari,BA,Pública,2005,2.0,29
2918605,Jussiape,BA,Municipal,2005,3.3,29
2918605,Jussiape,BA,Pública,2005,3.3,29
2918704,Lafaiete Coutinho,BA,Municipal,2005,2.5,29
2918704,Lafaiete Coutinho,BA,Pública,2005,2.5,29
2918753,Lagoa Real,BA,Municipal,2005,2.3,29
2918753,Lagoa Real,BA,Pública,2005,2.3,29
2918803,Laje,BA,Estadual,2005,2.6,29
2918803,Laje,BA,Municipal,2005,,29
2918803,Laje,BA,Pública,2005,3.1,29
2918902,Lajedão,BA,Municipal,2005,3.3,29
2918902,Lajedão,BA,Pública,2005,3.3,29
2919009,Lajedinho,BA,Municipal,2005,1.7,29
2919009,Lajedinho,BA,Pública,2005,1.7,29
2919058,Lajedo do Tabocal,BA,Municipal,2005,3.4,29
2919058,Lajedo do Tabocal,BA,Pública,2005,3.4,29
2919108,Lamarão,BA,Municipal,2005,1.5,29
2919108,Lamarão,BA,Pública,2005,1.5,29
2919157,Lapão,BA,Municipal,2005,2.9,29
2919157,Lapão,BA,Pública,2005,2.9,29
2919207,Lauro de Freitas,BA,Estadual,2005,2.4,29
2919207,Lauro de Freitas,BA,Municipal,2005,3.3,29
2919207,Lauro de Freitas,BA,Pública,2005,3.2,29
2919306,Lençóis,BA,Estadual,2005,3.3,29
2919306,Lençóis,BA,Municipal,2005,,29
2919306,Lençóis,BA,Pública,2005,2.0,29
2919405,Licínio de Almeida,BA,Estadual,2005,,29
2919405,Licínio de Almeida,BA,Municipal,2005,3.6,29
2919405,Licínio de Almeida,BA,Pública,2005,3.6,29
2919504,Livramento de Nossa Senhora,BA,Estadual,2005,4.0,29
2919504,Livramento de Nossa Senhora,BA,Municipal,2005,3.5,29
2919504,Livramento de Nossa Senhora,BA,Pública,2005,3.7,29
2919553,Luís Eduardo Magalhães,BA,Municipal,2005,3.7,29
2919553,Luís Eduardo Magalhães,BA,Pública,2005,3.7,29
2919603,Macajuba,BA,Municipal,2005,2.6,29
2919603,Macajuba,BA,Pública,2005,2.6,29
2919702,Macarani,BA,Municipal,2005,3.0,29
2919702,Macarani,BA,Pública,2005,3.0,29
2919801,Macaúbas,BA,Estadual,2005,2.1,29
2919801,Macaúbas,BA,Municipal,2005,2.7,29
2919801,Macaúbas,BA,Pública,2005,2.7,29
2919900,Macururé,BA,Municipal,2005,2.4,29
2919900,Macururé,BA,Pública,2005,2.4,29
2919926,Madre de Deus,BA,Estadual,2005,3.7,29
2919926,Madre de Deus,BA,Municipal,2005,3.6,29
2919926,Madre de Deus,BA,Pública,2005,3.6,29
2919959,Maetinga,BA,Municipal,2005,3.3,29
2919959,Maetinga,BA,Pública,2005,3.3,29
2920007,Maiquinique,BA,Estadual,2005,2.7,29
2920007,Maiquinique,BA,Municipal,2005,0.7,29
2920007,Maiquinique,BA,Pública,2005,1.2,29
2920106,Mairi,BA,Municipal,2005,2.2,29
2920106,Mairi,BA,Pública,2005,2.2,29
2920205,Malhada,BA,Estadual,2005,3.0,29
2920205,Malhada,BA,Municipal,2005,,29
2920205,Malhada,BA,Pública,2005,3.1,29
2920304,Malhada de Pedras,BA,Municipal,2005,2.5,29
2920304,Malhada de Pedras,BA,Pública,2005,2.5,29
2920403,Manoel Vitorino,BA,Municipal,2005,2.5,29
2920403,Manoel Vitorino,BA,Pública,2005,2.5,29
2920452,Mansidão,BA,Municipal,2005,3.7,29
2920452,Mansidão,BA,Pública,2005,3.7,29
2920502,Maracás,BA,Estadual,2005,2.3,29
2920502,Maracás,BA,Municipal,2005,2.5,29
2920502,Maracás,BA,Pública,2005,2.5,29
2920601,Maragogipe,BA,Estadual,2005,,29
2920601,Maragogipe,BA,Municipal,2005,2.0,29
2920601,Maragogipe,BA,Pública,2005,2.0,29
2920700,Maraú,BA,Estadual,2005,2.0,29
2920700,Maraú,BA,Municipal,2005,2.1,29
2920700,Maraú,BA,Pública,2005,1.9,29
2920809,Marcionílio Souza,BA,Municipal,2005,2.4,29
2920809,Marcionílio Souza,BA,Pública,2005,2.4,29
2920908,Mascote,BA,Estadual,2005,1.6,29
2920908,Mascote,BA,Municipal,2005,2.2,29
2920908,Mascote,BA,Pública,2005,2.1,29
2921005,Mata de São João,BA,Estadual,2005,1.7,29
2921005,Mata de São João,BA,Municipal,2005,2.5,29
2921005,Mata de São João,BA,Pública,2005,2.3,29
2921054,Matina,BA,Municipal,2005,2.1,29
2921054,Matina,BA,Pública,2005,2.1,29
2921104,Medeiros Neto,BA,Municipal,2005,2.5,29
2921104,Medeiros Neto,BA,Pública,2005,2.5,29
2921203,Miguel Calmon,BA,Municipal,2005,3.1,29
2921203,Miguel Calmon,BA,Pública,2005,3.1,29
2921302,Milagres,BA,Municipal,2005,2.4,29
2921302,Milagres,BA,Pública,2005,2.4,29
2921401,Mirangaba,BA,Municipal,2005,2.2,29
2921401,Mirangaba,BA,Pública,2005,2.2,29
2921450,Mirante,BA,Municipal,2005,2.4,29
2921450,Mirante,BA,Pública,2005,2.4,29
2921500,Monte Santo,BA,Municipal,2005,2.7,29
2921500,Monte Santo,BA,Pública,2005,2.7,29
2921609,Morpará,BA,Municipal,2005,2.5,29
2921609,Morpará,BA,Pública,2005,2.5,29
2921708,Morro do Chapéu,BA,Estadual,2005,2.7,29
2921708,Morro do Chapéu,BA,Municipal,2005,3.0,29
2921708,Morro do Chapéu,BA,Pública,2005,3.0,29
2921807,Mortugaba,BA,Municipal,2005,4.3,29
2921807,Mortugaba,BA,Pública,2005,4.3,29
2921906,Mucugê,BA,Municipal,2005,3.6,29
2921906,Mucugê,BA,Pública,2005,3.6,29
2922003,Mucuri,BA,Estadual,2005,3.8,29
2922003,Mucuri,BA,Municipal,2005,2.9,29
2922003,Mucuri,BA,Pública,2005,2.9,29
2922052,Mulungu do Morro,BA,Municipal,2005,3.2,29
2922052,Mulungu do Morro,BA,Pública,2005,3.3,29
2922102,Mundo Novo,BA,Estadual,2005,1.8,29
2922102,Mundo Novo,BA,Municipal,2005,2.6,29
2922102,Mundo Novo,BA,Pública,2005,2.4,29
2922201,Muniz Ferreira,BA,Municipal,2005,2.7,29
2922201,Muniz Ferreira,BA,Pública,2005,2.7,29
2922250,Muquém do São Francisco,BA,Municipal,2005,1.7,29
2922250,Muquém do São Francisco,BA,Pública,2005,1.7,29
2922300,Muritiba,BA,Municipal,2005,3.2,29
2922300,Muritiba,BA,Pública,2005,3.2,29
2922409,Mutuípe,BA,Estadual,2005,2.3,29
2922409,Mutuípe,BA,Municipal,2005,3.2,29
2922409,Mutuípe,BA,Pública,2005,3.0,29
2922508,Nazaré,BA,Municipal,2005,2.9,29
2922508,Nazaré,BA,Pública,2005,2.9,29
2922607,Nilo Peçanha,BA,Municipal,2005,1.9,29
2922607,Nilo Peçanha,BA,Pública,2005,1.9,29
2922656,Nordestina,BA,Municipal,2005,2.4,29
2922656,Nordestina,BA,Pública,2005,2.4,29
2922706,Nova Canaã,BA,Municipal,2005,2.3,29
2922706,Nova Canaã,BA,Pública,2005,2.3,29
2922730,Nova Fátima,BA,Municipal,2005,2.9,29
2922730,Nova Fátima,BA,Pública,2005,2.9,29
2922755,Nova Ibiá,BA,Municipal,2005,2.8,29
2922755,Nova Ibiá,BA,Pública,2005,2.8,29
2922805,Nova Itarana,BA,Municipal,2005,1.7,29
2922805,Nova Itarana,BA,Pública,2005,1.7,29
2922854,Nova Redenção,BA,Municipal,2005,2.7,29
2916609,Itapitanga,BA,Municipal,2005,1.9,29
2926657,Ribeirão do Largo,BA,Pública,2005,2.6,29
2926707,Rio de Contas,BA,Estadual,2005,3.7,29
2926707,Rio de Contas,BA,Municipal,2005,,29
2926707,Rio de Contas,BA,Pública,2005,3.5,29
2926806,Rio do Antônio,BA,Estadual,2005,3.4,29
2926806,Rio do Antônio,BA,Municipal,2005,3.0,29
2933604,Xique-Xique,BA,Pública,2005,2.6,29
2902658,Banzaê,BA,Estadual,2005,,29
2902609,Baixa Grande,BA,Pública,2005,2.2,29
2902609,Baixa Grande,BA,Municipal,2005,1.8,29
2902609,Baixa Grande,BA,Estadual,2005,2.8,29
2902500,Baianópolis,BA,Pública,2005,3.4,29
2902500,Baianópolis,BA,Municipal,2005,3.4,29
2902401,Aurelino Leal,BA,Pública,2005,2.2,29
2902401,Aurelino Leal,BA,Municipal,2005,2.0,29
2902401,Aurelino Leal,BA,Estadual,2005,2.4,29
2902302,Aratuípe,BA,Pública,2005,2.4,29
2902302,Aratuípe,BA,Municipal,2005,2.4,29
2902252,Arataca,BA,Pública,2005,1.8,29
2902252,Arataca,BA,Municipal,2005,1.7,29
2902252,Arataca,BA,Estadual,2005,3.1,29
2902203,Aramari,BA,Pública,2005,2.5,29
2902203,Aramari,BA,Municipal,2005,2.4,29
2902104,Araci,BA,Pública,2005,1.6,29
2902104,Araci,BA,Municipal,2005,1.6,29
2902104,Araci,BA,Estadual,2005,2.2,29
2902054,Araçás,BA,Pública,2005,2.9,29
2902054,Araçás,BA,Municipal,2005,2.9,29
2902005,Aracatu,BA,Pública,2005,3.2,29
2902005,Aracatu,BA,Municipal,2005,3.2,29
2901957,Apuarema,BA,Pública,2005,2.1,29
2901957,Apuarema,BA,Municipal,2005,2.1,29
2901908,Aporá,BA,Pública,2005,2.4,29
2901908,Aporá,BA,Municipal,2005,2.4,29
2901809,Antônio Gonçalves,BA,Pública,2005,2.5,29
2901809,Antônio Gonçalves,BA,Municipal,2005,2.5,29
2901700,Antônio Cardoso,BA,Pública,2005,2.2,29
2901700,Antônio Cardoso,BA,Municipal,2005,2.2,29
2901601,Antas,BA,Pública,2005,2.3,29
2901601,Antas,BA,Municipal,2005,2.3,29
2901502,Anguera,BA,Pública,2005,2.6,29
2901502,Anguera,BA,Municipal,2005,2.6,29
2901403,Angical,BA,Pública,2005,3.5,29
2901403,Angical,BA,Municipal,2005,3.5,29
2901353,Andorinha,BA,Pública,2005,2.5,29
2901353,Andorinha,BA,Municipal,2005,2.3,29
2901304,Andaraí,BA,Pública,2005,2.0,29
2901304,Andaraí,BA,Municipal,2005,2.0,29
2901205,Anagé,BA,Pública,2005,2.6,29
2901205,Anagé,BA,Municipal,2005,2.6,29
2901155,América Dourada,BA,Pública,2005,3.1,29
2901155,América Dourada,BA,Municipal,2005,3.1,29
2901106,Amélia Rodrigues,BA,Pública,2005,3.0,29
2901106,Amélia Rodrigues,BA,Municipal,2005,2.9,29
2901106,Amélia Rodrigues,BA,Estadual,2005,2.9,29
2901007,Amargosa,BA,Pública,2005,2.7,29
2901007,Amargosa,BA,Municipal,2005,2.6,29
2901007,Amargosa,BA,Estadual,2005,2.2,29
2900900,Almadina,BA,Pública,2005,2.6,29
2900900,Almadina,BA,Municipal,2005,2.6,29
2900801,Alcobaça,BA,Pública,2005,2.9,29
2900801,Alcobaça,BA,Municipal,2005,2.9,29
2900702,Alagoinhas,BA,Pública,2005,2.8,29
2900702,Alagoinhas,BA,Municipal,2005,3.0,29
2900702,Alagoinhas,BA,Estadual,2005,2.4,29
2900603,Aiquara,BA,Pública,2005,2.0,29
2900603,Aiquara,BA,Municipal,2005,2.0,29
2900504,Érico Cardoso,BA,Pública,2005,,29
2900504,Érico Cardoso,BA,Municipal,2005,,29
2900405,Água Fria,BA,Pública,2005,1.9,29
2900405,Água Fria,BA,Municipal,2005,1.9,29
2900355,Adustina,BA,Pública,2005,3.4,29
2900355,Adustina,BA,Municipal,2005,3.5,29
2900306,Acajutiba,BA,Pública,2005,2.0,29
2900306,Acajutiba,BA,Municipal,2005,2.0,29
2900207,Abaré,BA,Pública,2005,2.6,29
2900207,Abaré,BA,Municipal,2005,2.6,29
2900207,Abaré,BA,Estadual,2005,2.5,29
2900108,Abaíra,BA,Pública,2005,3.5,29
2900108,Abaíra,BA,Municipal,2005,3.5,29
2902658,Banzaê,BA,Municipal,2005,2.3,29
2933604,Xique-Xique,BA,Municipal,2005,2.5,29
2933604,Xique-Xique,BA,Estadual,2005,3.8,29
2933505,Wenceslau Guimarães,BA,Pública,2005,1.7,29
2933505,Wenceslau Guimarães,BA,Municipal,2005,1.7,29
2933455,Wanderley,BA,Pública,2005,2.2,29
2933455,Wanderley,BA,Municipal,2005,2.1,29
2933455,Wanderley,BA,Estadual,2005,2.3,29
2933406,Wagner,BA,Pública,2005,3.1,29
2933406,Wagner,BA,Municipal,2005,3.1,29
2933307,Vitória da Conquista,BA,Pública,2005,3.2,29
2933307,Vitória da Conquista,BA,Municipal,2005,3.2,29
2933307,Vitória da Conquista,BA,Estadual,2005,3.0,29
2933257,Vereda,BA,Pública,2005,2.4,29
2933257,Vereda,BA,Municipal,2005,2.4,29
2933208,Vera Cruz,BA,Pública,2005,2.6,29
2933208,Vera Cruz,BA,Municipal,2005,2.5,29
2933208,Vera Cruz,BA,Estadual,2005,2.5,29
2902658,Banzaê,BA,Pública,2005,2.3,29
2933174,Varzedo,BA,Pública,2005,2.3,29
2933174,Varzedo,BA,Municipal,2005,2.3,29
2933158,Várzea Nova,BA,Pública,2005,2.4,29
2933158,Várzea Nova,BA,Municipal,2005,2.4,29
2933109,Várzea do Poço,BA,Pública,2005,,29
2933109,Várzea do Poço,BA,Municipal,2005,,29
2933109,Várzea do Poço,BA,Estadual,2005,,29
